April 23, 2017 19:17:32:685000		MOVE  NAO
April 23, 2017 19:20:55:568000	127.0.0.1-9557	[(356, 468), (620, 396), (638, 403), (359, 478), [640, 480]]
April 23, 2017 19:20:58:533000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:20:58:535000	127.0.0.1-9559	[408, 267]
April 23, 2017 19:20:58:537000	127.0.0.1-9559	[(235, 186), (488, 143), (638, 180), (408, 267), [640, 480]]
April 23, 2017 19:20:58:544000	127.0.0.1-9559	AlignClosestCornerToMiddle
April 23, 2017 19:20:59:773000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:20:59:775000	127.0.0.1-9559	[416, 271]
April 23, 2017 19:20:59:778000	127.0.0.1-9559	[(247, 195), (515, 147), (638, 167), (416, 271), [640, 480]]
April 23, 2017 19:21:02:803000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:02:805000	127.0.0.1-9557	[432, 431]
April 23, 2017 19:21:02:807000	127.0.0.1-9557	[(428, 416), (428, 416), (443, 431), (432, 431), [640, 480]]
April 23, 2017 19:21:04:167000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:04:170000	127.0.0.1-9557	[343, 404]
April 23, 2017 19:21:04:172000	127.0.0.1-9557	[(234, 256), (234, 256), (347, 403), (343, 404), [640, 480]]
April 23, 2017 19:21:04:182000	127.0.0.1-9557	bottommost point: 479
April 23, 2017 19:21:04:184000	127.0.0.1-9557	starting at corver to ajusr to v corner
April 23, 2017 19:21:05:389000	127.0.0.1-9557	Adjust to V corner
April 23, 2017 19:21:05:390000	127.0.0.1-9557	AlignClosestCornerToMiddle
April 23, 2017 19:21:06:627000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:06:632000	127.0.0.1-9557	[434, 431]
April 23, 2017 19:21:06:636000	127.0.0.1-9557	[(421, 430), (612, 376), (638, 379), (434, 431), [640, 480]]
April 23, 2017 19:21:07:229000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:07:231000	127.0.0.1-9559	[360, 267]
April 23, 2017 19:21:07:234000	127.0.0.1-9559	[(199, 194), (455, 147), (628, 175), (360, 267), [640, 480]]
April 23, 2017 19:21:08:470000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:08:473000	127.0.0.1-9559	[356, 267]
April 23, 2017 19:21:08:476000	127.0.0.1-9559	[(195, 194), (461, 147), (627, 172), (356, 267), [640, 480]]
April 23, 2017 19:21:13:858000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:13:860000	127.0.0.1-9557	[376, 351]
April 23, 2017 19:21:13:863000	127.0.0.1-9557	[(215, 99), (607, 55), (638, 283), (376, 351), [640, 480]]
April 23, 2017 19:21:15:122000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:15:131000	127.0.0.1-9557	[381, 296]
April 23, 2017 19:21:15:152000	127.0.0.1-9557	[(359, 277), (619, 239), (638, 239), (381, 296), [640, 480]]
April 23, 2017 19:21:15:530000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:15:532000	127.0.0.1-9559	[332, 267]
April 23, 2017 19:21:15:534000	127.0.0.1-9559	[(176, 188), (420, 151), (599, 175), (332, 267), [640, 480]]
April 23, 2017 19:21:16:865000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:16:867000	127.0.0.1-9559	[332, 267]
April 23, 2017 19:21:16:870000	127.0.0.1-9559	[(175, 197), (445, 147), (600, 172), (332, 267), [640, 480]]
April 23, 2017 19:21:17:385000	127.0.0.1-9559	bottommost point: 267
April 23, 2017 19:21:17:417000	127.0.0.1-9559	move head down by x degrees
April 23, 2017 19:21:18:646000	127.0.0.1-9559	turn angle:  0.2475
April 23, 2017 19:21:18:648000	127.0.0.1-9559	bottom most position:  
April 23, 2017 19:21:18:650000	127.0.0.1-9559	408
April 23, 2017 19:21:18:652000	127.0.0.1-9559	AlignClosestCornerToMiddle
April 23, 2017 19:21:19:891000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:19:892000	127.0.0.1-9559	[332, 267]
April 23, 2017 19:21:19:895000	127.0.0.1-9559	[(175, 198), (439, 147), (600, 172), (332, 267), [640, 480]]
April 23, 2017 19:21:22:245000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:22:251000	127.0.0.1-9557	[400, 223]
April 23, 2017 19:21:22:253000	127.0.0.1-9557	[(396, 208), (396, 208), (407, 219), (400, 223), [640, 480]]
April 23, 2017 19:21:23:829000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:23:833000	127.0.0.1-9557	[432, 347]
April 23, 2017 19:21:23:842000	127.0.0.1-9557	[(251, 105), (637, 59), (638, 299), (432, 347), [640, 480]]
April 23, 2017 19:21:31:253000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:31:255000	127.0.0.1-9557	[396, 347]
April 23, 2017 19:21:31:257000	127.0.0.1-9557	[(227, 106), (619, 55), (638, 287), (396, 347), [640, 480]]
April 23, 2017 19:21:32:534000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:32:536000	127.0.0.1-9557	[388, 347]
April 23, 2017 19:21:32:543000	127.0.0.1-9557	[(223, 105), (636, 56), (638, 287), (388, 347), [640, 480]]
April 23, 2017 19:21:39:441000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:39:443000	127.0.0.1-9559	[434, 371]
April 23, 2017 19:21:39:448000	127.0.0.1-9559	[(249, 247), (249, 247), (435, 369), (434, 371), [640, 480]]
April 23, 2017 19:21:39:629000	127.0.0.1-9559	AlignClosestCornerToMiddle
April 23, 2017 19:21:39:836000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:39:838000	127.0.0.1-9557	[356, 343]
April 23, 2017 19:21:39:841000	127.0.0.1-9557	[(203, 109), (613, 43), (638, 264), (356, 343), [640, 480]]
April 23, 2017 19:21:40:931000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:40:934000	127.0.0.1-9559	[511, 478]
April 23, 2017 19:21:40:940000	127.0.0.1-9559	[(239, 250), (623, 179), (638, 179), (511, 478), [640, 480]]
April 23, 2017 19:21:41:226000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:41:231000	127.0.0.1-9557	[356, 343]
April 23, 2017 19:21:41:233000	127.0.0.1-9557	[(203, 109), (613, 43), (638, 264), (356, 343), [640, 480]]
April 23, 2017 19:21:42:882000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:42:884000	127.0.0.1-9557	[372, 347]
April 23, 2017 19:21:42:888000	127.0.0.1-9557	[(207, 112), (631, 51), (638, 275), (372, 347), [640, 480]]
April 23, 2017 19:21:43:880000	127.0.0.1-9557	mask sizes
April 23, 2017 19:21:43:882000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
April 23, 2017 19:21:43:905000	127.0.0.1-9557	Y values left mid right
April 23, 2017 19:21:43:906000	127.0.0.1-9557	-1
April 23, 2017 19:21:43:908000	127.0.0.1-9557	-1
April 23, 2017 19:21:43:912000	127.0.0.1-9557	-1
April 23, 2017 19:21:43:915000	127.0.0.1-9557	Adjusted to V corner
April 23, 2017 19:21:43:917000	127.0.0.1-9557	SETTING BOTTOM POINT TO CENTRE
April 23, 2017 19:21:43:945000	127.0.0.1-9557	AlignClosestCornerToMiddle
April 23, 2017 19:21:45:234000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:45:240000	127.0.0.1-9557	[372, 347]
April 23, 2017 19:21:45:243000	127.0.0.1-9557	[(207, 110), (636, 52), (638, 275), (372, 347), [640, 480]]
April 23, 2017 19:21:48:412000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:48:415000	127.0.0.1-9559	[426, 367]
April 23, 2017 19:21:48:418000	127.0.0.1-9559	[(231, 251), (232, 250), (427, 365), (426, 367), [640, 480]]
April 23, 2017 19:21:49:839000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:49:842000	127.0.0.1-9559	[377, 340]
April 23, 2017 19:21:49:847000	127.0.0.1-9559	[(228, 250), (228, 250), (377, 340), (377, 340), [640, 480]]
April 23, 2017 19:21:52:605000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:52:608000	127.0.0.1-9557	[376, 347]
April 23, 2017 19:21:52:610000	127.0.0.1-9557	[(203, 103), (623, 47), (638, 271), (376, 347), [640, 480]]
April 23, 2017 19:21:53:855000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:53:859000	127.0.0.1-9557	[380, 347]
April 23, 2017 19:21:53:864000	127.0.0.1-9557	[(204, 96), (603, 55), (638, 275), (380, 347), [640, 480]]
April 23, 2017 19:21:57:508000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:57:511000	127.0.0.1-9559	[452, 427]
April 23, 2017 19:21:57:515000	127.0.0.1-9559	[(187, 255), (188, 254), (453, 427), (452, 427), [640, 480]]
April 23, 2017 19:21:58:783000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:21:58:785000	127.0.0.1-9559	[384, 379]
April 23, 2017 19:21:58:787000	127.0.0.1-9559	[(193, 251), (193, 251), (385, 379), (384, 379), [640, 480]]
April 23, 2017 19:22:01:297000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:01:300000	127.0.0.1-9557	[304, 351]
April 23, 2017 19:22:01:303000	127.0.0.1-9557	[(159, 117), (631, 35), (638, 243), (304, 351), [640, 480]]
April 23, 2017 19:22:02:615000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:02:618000	127.0.0.1-9557	[316, 347]
April 23, 2017 19:22:02:622000	127.0.0.1-9557	[(164, 96), (637, 47), (638, 47), (316, 347), [640, 480]]
April 23, 2017 19:22:02:652000	127.0.0.1-9557	FIND LONGER SIDE OF TABLE BY SIDES
April 23, 2017 19:22:03:912000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:03:915000	127.0.0.1-9557	[308, 347]
April 23, 2017 19:22:03:917000	127.0.0.1-9557	[(160, 100), (635, 43), (638, 248), (308, 347), [640, 480]]
April 23, 2017 19:22:03:958000	127.0.0.1-9557	left side is longer FIND LONGER SIDE OF TABLE BY SIDES
April 23, 2017 19:22:06:005000	127.0.0.1-9557	KEEP WALKING UNTIL VERY CLOSE TO CORNER
April 23, 2017 19:22:06:016000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:06:020000	127.0.0.1-9559	[411, 478]
April 23, 2017 19:22:06:024000	127.0.0.1-9559	[(152, 252), (556, 168), (638, 183), (411, 478), [640, 480]]
April 23, 2017 19:22:07:059000	127.0.0.1-9557	KEEP WALKING UNTIL VERY CLOSE TO CORNER
April 23, 2017 19:22:07:306000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:07:310000	127.0.0.1-9559	[326, 372]
April 23, 2017 19:22:07:312000	127.0.0.1-9559	[(157, 251), (157, 251), (331, 371), (326, 372), [640, 480]]
April 23, 2017 19:22:07:329000	127.0.0.1-9559	bottommost point: 479
April 23, 2017 19:22:07:331000	127.0.0.1-9559	starting at corver to ajusr to v corner
April 23, 2017 19:22:08:433000	127.0.0.1-9557	countour list is empty
April 23, 2017 19:22:08:547000	127.0.0.1-9559	Adjust to V corner
April 23, 2017 19:22:08:549000	127.0.0.1-9559	AlignClosestCornerToMiddle
April 23, 2017 19:22:09:829000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:09:841000	127.0.0.1-9559	[256, 323]
April 23, 2017 19:22:09:845000	127.0.0.1-9559	[(157, 251), (157, 251), (259, 323), (256, 323), [640, 480]]
April 23, 2017 19:22:14:392000	127.0.0.1-9557	KEEP WALKING UNTIL VERY CLOSE TO CORNER
April 23, 2017 19:22:15:684000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:15:689000	127.0.0.1-9557	[256, 35]
April 23, 2017 19:22:15:692000	127.0.0.1-9557	[(232, 1), (232, 1), (363, 3), (256, 35), [640, 480]]
April 23, 2017 19:22:15:751000	127.0.0.1-9557	contour details are
April 23, 2017 19:22:15:753000	127.0.0.1-9557	[(232, 1), (232, 1), (363, 3), (256, 35), [640, 480]]
April 23, 2017 19:22:15:755000	127.0.0.1-9557	(256, 35)
April 23, 2017 19:22:17:773000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:17:776000	127.0.0.1-9559	[516, 403]
April 23, 2017 19:22:17:780000	127.0.0.1-9559	[(179, 155), (577, 75), (638, 292), (516, 403), [640, 480]]
April 23, 2017 19:22:19:068000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:19:071000	127.0.0.1-9559	[413, 292]
April 23, 2017 19:22:19:074000	127.0.0.1-9559	[(179, 155), (180, 154), (413, 292), (413, 292), [640, 480]]
April 23, 2017 19:22:21:712000	127.0.0.1-9557	KEEP WALKING UNTIL VERY CLOSE TO CORNER
April 23, 2017 19:22:22:983000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:22:987000	127.0.0.1-9557	[294, 36]
April 23, 2017 19:22:22:998000	127.0.0.1-9557	[(288, 32), (307, 23), (311, 27), (294, 36), [640, 480]]
April 23, 2017 19:22:23:458000	127.0.0.1-9557	contour details are
April 23, 2017 19:22:23:464000	127.0.0.1-9557	[(288, 32), (307, 23), (311, 27), (294, 36), [640, 480]]
April 23, 2017 19:22:23:470000	127.0.0.1-9557	(294, 171)
April 23, 2017 19:22:26:146000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:26:151000	127.0.0.1-9559	[408, 327]
April 23, 2017 19:22:26:153000	127.0.0.1-9559	[(134, 156), (134, 156), (411, 327), (408, 327), [640, 480]]
April 23, 2017 19:22:27:426000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:27:429000	127.0.0.1-9559	[444, 403]
April 23, 2017 19:22:27:432000	127.0.0.1-9559	[(135, 167), (541, 75), (638, 87), (444, 403), [640, 480]]
April 23, 2017 19:22:29:659000	127.0.0.1-9557	KEEP WALKING UNTIL VERY CLOSE TO CORNER
April 23, 2017 19:22:30:943000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:30:947000	127.0.0.1-9557	[404, 139]
April 23, 2017 19:22:30:950000	127.0.0.1-9557	[(331, 47), (332, 44), (439, 111), (404, 139), [640, 480]]
April 23, 2017 19:22:31:059000	127.0.0.1-9557	contour details are
April 23, 2017 19:22:31:062000	127.0.0.1-9557	[(331, 47), (332, 44), (439, 111), (404, 139), [640, 480]]
April 23, 2017 19:22:31:065000	127.0.0.1-9557	AlignClosestCornerToMiddle
April 23, 2017 19:22:32:334000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:32:335000	127.0.0.1-9557	[356, 303]
April 23, 2017 19:22:32:337000	127.0.0.1-9557	[(164, 1), (164, 1), (638, 179), (356, 303), [640, 480]]
April 23, 2017 19:22:32:456000	127.0.0.1-9557	(404, 299)
April 23, 2017 19:22:32:458000	127.0.0.1-9557	height of pic: 480
April 23, 2017 19:22:32:464000	127.0.0.1-9557	CLOSE ENOUGH TO CORNER OF TABLE NOW
April 23, 2017 19:22:32:468000	127.0.0.1-9557	START MOVING TO LONGER SIDE
April 23, 2017 19:22:32:472000	127.0.0.1-9557	
April 23, 2017 19:22:32:474000	127.0.0.1-9557	RIGHT LONGER SO MOVING RIGHT
April 23, 2017 19:22:34:482000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:34:484000	127.0.0.1-9559	[404, 399]
April 23, 2017 19:22:34:487000	127.0.0.1-9559	[(112, 156), (533, 71), (638, 220), (404, 399), [640, 480]]
April 23, 2017 19:22:35:816000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:35:818000	127.0.0.1-9559	[400, 399]
April 23, 2017 19:22:35:821000	127.0.0.1-9559	[(108, 156), (521, 75), (638, 220), (400, 399), [640, 480]]
April 23, 2017 19:22:42:960000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:42:967000	127.0.0.1-9559	[372, 407]
April 23, 2017 19:22:42:984000	127.0.0.1-9559	[(83, 167), (505, 71), (638, 200), (372, 407), [640, 480]]
April 23, 2017 19:22:44:624000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:44:625000	127.0.0.1-9559	[360, 343]
April 23, 2017 19:22:44:627000	127.0.0.1-9559	[(271, 278), (272, 276), (367, 337), (360, 343), [640, 480]]
April 23, 2017 19:22:45:907000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:45:910000	127.0.0.1-9559	[390, 359]
April 23, 2017 19:22:45:912000	127.0.0.1-9559	[(185, 219), (636, 208), (638, 208), (390, 359), [640, 480]]
April 23, 2017 19:22:45:935000	127.0.0.1-9559	mask sizes
April 23, 2017 19:22:45:937000	127.0.0.1-9559	Inside: Looking for y axis ranges on coloured blob
April 23, 2017 19:22:45:946000	127.0.0.1-9559	left value Y
April 23, 2017 19:22:45:948000	127.0.0.1-9559	314
April 23, 2017 19:22:45:952000	127.0.0.1-9559	left value Y
April 23, 2017 19:22:45:955000	127.0.0.1-9559	278
April 23, 2017 19:22:45:959000	127.0.0.1-9559	left value Y
April 23, 2017 19:22:45:963000	127.0.0.1-9559	238
April 23, 2017 19:22:45:975000	127.0.0.1-9559	Adjusted to V corner
April 23, 2017 19:22:45:979000	127.0.0.1-9559	SETTING BOTTOM POINT TO CENTRE
April 23, 2017 19:22:45:998000	127.0.0.1-9559	AlignClosestCornerToMiddle
April 23, 2017 19:22:47:252000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:47:255000	127.0.0.1-9559	[380, 403]
April 23, 2017 19:22:47:260000	127.0.0.1-9559	[(91, 165), (505, 75), (638, 96), (380, 403), [640, 480]]
April 23, 2017 19:22:54:309000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:54:312000	127.0.0.1-9559	[372, 407]
April 23, 2017 19:22:54:315000	127.0.0.1-9559	[(67, 166), (501, 71), (638, 192), (372, 407), [640, 480]]
April 23, 2017 19:22:55:666000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:22:55:668000	127.0.0.1-9559	[364, 403]
April 23, 2017 19:22:55:671000	127.0.0.1-9559	[(64, 160), (498, 71), (638, 188), (364, 403), [640, 480]]
April 23, 2017 19:23:02:907000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:02:911000	127.0.0.1-9559	[264, 307]
April 23, 2017 19:23:02:915000	127.0.0.1-9559	[(38, 160), (38, 160), (268, 306), (264, 307), [640, 480]]
April 23, 2017 19:23:04:394000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:04:399000	127.0.0.1-9559	[340, 399]
April 23, 2017 19:23:04:403000	127.0.0.1-9559	[(39, 166), (470, 71), (638, 168), (340, 399), [640, 480]]
April 23, 2017 19:23:11:658000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:11:661000	127.0.0.1-9559	[300, 407]
April 23, 2017 19:23:11:663000	127.0.0.1-9559	[(19, 179), (455, 71), (638, 148), (300, 407), [640, 480]]
April 23, 2017 19:23:12:916000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:12:919000	127.0.0.1-9559	[300, 399]
April 23, 2017 19:23:12:921000	127.0.0.1-9559	[(16, 160), (459, 71), (638, 152), (300, 399), [640, 480]]
April 23, 2017 19:23:20:709000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:20:711000	127.0.0.1-9559	[372, 403]
April 23, 2017 19:23:20:713000	127.0.0.1-9559	[(63, 163), (483, 71), (638, 184), (372, 403), [640, 480]]
April 23, 2017 19:23:21:955000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:21:956000	127.0.0.1-9559	[364, 399]
April 23, 2017 19:23:21:958000	127.0.0.1-9559	[(59, 165), (490, 71), (638, 180), (364, 399), [640, 480]]
April 23, 2017 19:23:28:469000	127.0.0.1-9557	STARTINg LOOP while not adjustedToMiddle
April 23, 2017 19:23:29:030000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:29:032000	127.0.0.1-9559	[356, 403]
April 23, 2017 19:23:29:045000	127.0.0.1-9559	[(32, 172), (462, 67), (638, 156), (356, 403), [640, 480]]
April 23, 2017 19:23:29:703000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:29:706000	127.0.0.1-9557	[54, 3]
April 23, 2017 19:23:29:708000	127.0.0.1-9557	[(1, 3), (55, 1), (55, 1), (54, 3), [640, 480]]
April 23, 2017 19:23:30:547000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:30:548000	127.0.0.1-9559	[364, 407]
April 23, 2017 19:23:30:551000	127.0.0.1-9559	[(35, 167), (452, 71), (638, 163), (364, 407), [640, 480]]
April 23, 2017 19:23:34:832000	127.0.0.1-9557	KEEP WALKING UNTIL OBJECT SEEN BY BOTTOM CAM
April 23, 2017 19:23:34:837000	127.0.0.1-9557	KEEP WALKING UNTIL OBJECT SEEN BY BOTTOM CAM
April 23, 2017 19:23:36:098000	127.0.0.1-9557	countour list is empty
April 23, 2017 19:23:37:759000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:37:761000	127.0.0.1-9559	[344, 407]
April 23, 2017 19:23:37:763000	127.0.0.1-9559	[(24, 176), (456, 68), (638, 151), (344, 407), [640, 480]]
April 23, 2017 19:23:39:031000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:39:034000	127.0.0.1-9559	[344, 407]
April 23, 2017 19:23:39:036000	127.0.0.1-9559	[(15, 174), (441, 71), (638, 148), (344, 407), [640, 480]]
April 23, 2017 19:23:45:385000	127.0.0.1-9557	KEEP WALKING UNTIL OBJECT SEEN BY BOTTOM CAM
April 23, 2017 19:23:46:460000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:46:463000	127.0.0.1-9559	[112, 223]
April 23, 2017 19:23:46:480000	127.0.0.1-9559	[(41, 175), (41, 175), (115, 223), (112, 223), [640, 480]]
April 23, 2017 19:23:46:651000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:46:661000	127.0.0.1-9557	[192, 171]
April 23, 2017 19:23:46:677000	127.0.0.1-9557	[(144, 140), (200, 76), (204, 104), (192, 171), [640, 480]]
April 23, 2017 19:23:47:190000	127.0.0.1-9557	Longer side is 
April 23, 2017 19:23:47:195000	127.0.0.1-9557	
April 23, 2017 19:23:47:197000	127.0.0.1-9557	contour details are
April 23, 2017 19:23:47:200000	127.0.0.1-9557	[(144, 140), (200, 76), (204, 104), (192, 171), [640, 480]]
April 23, 2017 19:23:48:438000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:48:440000	127.0.0.1-9559	[320, 403]
April 23, 2017 19:23:48:443000	127.0.0.1-9559	[(20, 164), (455, 71), (638, 156), (320, 403), [640, 480]]
April 23, 2017 19:23:48:455000	127.0.0.1-9559	FIND LONGER SIDE OF TABLE BY SIDES
April 23, 2017 19:23:49:708000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:23:49:710000	127.0.0.1-9559	[324, 407]
April 23, 2017 19:23:49:712000	127.0.0.1-9559	[(20, 164), (455, 71), (638, 156), (324, 407), [640, 480]]
April 23, 2017 19:23:49:723000	127.0.0.1-9559	RIGHT side is longer FIND LONGER SIDE OF TABLE BY SIDES
April 23, 2017 19:23:49:879000	127.0.0.1-9557	bot most yof BOTTOM CA<MERA: 171
April 23, 2017 19:23:51:745000	127.0.0.1-9559	KEEP WALKING UNTIL VERY CLOSE TO CORNER
April 23, 2017 19:23:52:801000	127.0.0.1-9559	KEEP WALKING UNTIL VERY CLOSE TO CORNER
April 23, 2017 19:23:54:081000	127.0.0.1-9559	countour list is empty
April 23, 2017 19:24:00:187000	127.0.0.1-9559	KEEP WALKING UNTIL VERY CLOSE TO CORNER
April 23, 2017 19:24:01:489000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
April 23, 2017 19:24:01:492000	127.0.0.1-9559	[512, 59]
April 23, 2017 19:24:01:494000	127.0.0.1-9559	[(444, 1), (444, 1), (532, 13), (512, 59), [640, 480]]
